run_id,kind,weight_type,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,final_adoption,steps_to_converge,xi_1,xi_2,xi_3,xi_inf
8448,small_world,inv_degree,8524074,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.4200000000000002,0.07500000000000001,0.0
8449,small_world,inv_degree,8525083,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8250000000000001,0.4850000000000004,0.15000000000000024,0.0
8450,small_world,inv_degree,8526092,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7650000000000001,0.5250000000000001,0.19500000000000028,0.0
8451,small_world,inv_degree,8527101,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000001,0.22000000000000036,0.025000000000000026,0.0
8452,small_world,inv_degree,8528110,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7399999999999992,0.29399999999999954,0.021999999999999974,0.0
8453,small_world,inv_degree,8529119,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7799999999999998,0.37333333333333313,0.06999999999999997,0.0
8454,small_world,inv_degree,8530128,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7899999999999999,0.43333333333333346,0.10333333333333336,0.0
8455,small_world,inv_degree,8531137,100,300,0.03,3,0.45,0.1,50,0.14,7,0.7549999999999992,0.40499999999999914,0.09999999999999984,0.0
8456,small_world,inv_degree,8532146,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7949999999999999,0.36000000000000043,0.07000000000000009,0.0
8457,small_world,inv_degree,8533155,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7166666666666666,0.3599999999999999,0.04000000000000003,0.0
8458,small_world,inv_degree,8534164,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8,0.3599999999999998,0.07666666666666666,0.0
8459,small_world,inv_degree,8535173,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7749999999999995,0.28999999999999954,0.0,0.0
8460,small_world,inv_degree,8536182,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8050000000000002,0.4000000000000004,0.08500000000000014,0.0
8461,small_world,inv_degree,8537191,100,300,0.03,3,0.45,0.1,50,0.05,2,0.7900000000000004,0.3849999999999999,0.02499999999999999,0.0
8462,small_world,inv_degree,8538200,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000002,0.47666666666666685,0.1166666666666667,0.0
8463,small_world,inv_degree,8539209,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000002,0.48500000000000043,0.15500000000000028,0.0
8464,small_world,inv_degree,8540218,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7499999999999997,0.4399999999999994,0.09499999999999993,0.0
8465,small_world,inv_degree,8541227,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7999999999999999,0.5033333333333332,0.1466666666666666,0.0
8466,small_world,inv_degree,8542236,100,300,0.03,3,0.45,0.1,50,0.03,0,0.795,0.4500000000000004,0.10000000000000014,0.0
8467,small_world,inv_degree,8543245,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7799999999999997,0.39999999999999963,0.07499999999999997,0.0
8468,small_world,inv_degree,8544254,100,300,0.03,3,0.45,0.1,50,0.04,1,0.825,0.5700000000000002,0.2950000000000005,0.0
8469,small_world,inv_degree,8545263,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7350000000000001,0.33500000000000035,0.03000000000000001,0.0
8470,small_world,inv_degree,8546272,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.3600000000000004,0.040000000000000084,0.0
8471,small_world,inv_degree,8547281,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7450000000000002,0.3250000000000004,0.030000000000000006,0.0
8472,small_world,inv_degree,8548290,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000002,0.47000000000000025,0.1200000000000002,0.0
8473,small_world,inv_degree,8549299,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8150000000000011,0.5350000000000003,0.13499999999999995,0.0
8474,small_world,inv_degree,8550308,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7650000000000001,0.41500000000000037,0.08500000000000008,0.0
8475,small_world,inv_degree,8551317,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7650000000000001,0.3850000000000004,0.04500000000000006,0.0
8476,small_world,inv_degree,8552326,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7650000000000001,0.3450000000000005,0.09500000000000017,0.0
8477,small_world,inv_degree,8553335,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7900000000000001,0.42500000000000027,0.07500000000000007,0.0
8478,small_world,inv_degree,8554344,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7650000000000002,0.45000000000000034,0.04000000000000002,0.0
8479,small_world,inv_degree,8555353,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8050000000000002,0.4600000000000004,0.14500000000000024,0.0
8480,small_world,inv_degree,8556362,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.4300000000000003,0.10500000000000008,0.0
8481,small_world,inv_degree,8557371,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7399999999999999,0.37666666666666665,0.08666666666666666,0.0
8482,small_world,inv_degree,8558380,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7550000000000002,0.42000000000000054,0.10500000000000018,0.0
8483,small_world,inv_degree,8559389,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7800000000000001,0.4800000000000003,0.2200000000000004,0.0
8484,small_world,inv_degree,8560398,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8150000000000001,0.49500000000000044,0.12000000000000022,0.0
8485,small_world,inv_degree,8561407,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7866666666666667,0.3466666666666668,0.08000000000000008,0.0
8486,small_world,inv_degree,8562416,100,300,0.03,3,0.45,0.1,50,0.04,1,0.745,0.4550000000000003,0.11000000000000011,0.0
8487,small_world,inv_degree,8563425,100,300,0.03,3,0.45,0.1,50,0.03,0,0.765,0.4600000000000002,0.05000000000000006,0.0
8488,small_world,inv_degree,8564434,100,300,0.03,3,0.45,0.1,50,0.04,1,0.8150000000000002,0.44500000000000023,0.13000000000000012,0.0
8489,small_world,inv_degree,8565443,100,300,0.03,3,0.45,0.1,50,0.12,6,0.7166666666666665,0.2233333333333333,0.0,0.0
8490,small_world,inv_degree,8566452,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7950000000000002,0.4350000000000003,0.10000000000000016,0.0
8491,small_world,inv_degree,8567461,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7900000000000005,0.4500000000000002,0.12500000000000006,0.0
8492,small_world,inv_degree,8568470,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7333333333333332,0.4433333333333333,0.036666666666666695,0.0
8493,small_world,inv_degree,8569479,100,300,0.03,3,0.45,0.1,50,0.05,2,0.7999999999999999,0.4850000000000002,0.14000000000000026,0.0
8494,small_world,inv_degree,8570488,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8250000000000001,0.5600000000000003,0.32000000000000045,0.0
8495,small_world,inv_degree,8571497,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000001,0.40000000000000047,0.025000000000000026,0.0
8496,small_world,inv_degree,8572506,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7700000000000001,0.4550000000000004,0.13500000000000018,0.0
8497,small_world,inv_degree,8573515,100,300,0.03,3,0.45,0.1,50,0.04,1,0.785,0.4750000000000002,0.14000000000000012,0.0
8498,small_world,inv_degree,8574524,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7850000000000001,0.41000000000000025,0.07000000000000003,0.0
8499,small_world,inv_degree,8575533,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000001,0.4350000000000001,0.04000000000000003,0.0
8500,small_world,inv_degree,8576542,100,300,0.03,3,0.45,0.1,50,0.11,6,0.6600000000000003,0.3200000000000004,0.07000000000000009,0.0
8501,small_world,inv_degree,8577551,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8250000000000002,0.47500000000000014,0.12000000000000013,0.0
8502,small_world,inv_degree,8578560,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7649999999999998,0.3999999999999995,0.07999999999999988,0.0
8503,small_world,inv_degree,8579569,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7700000000000001,0.4000000000000004,0.07500000000000001,0.0
8504,small_world,inv_degree,8580578,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7566666666666667,0.3700000000000002,0.09333333333333343,0.0
8505,small_world,inv_degree,8581587,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8050000000000008,0.4050000000000001,0.06499999999999999,0.0
8506,small_world,inv_degree,8582596,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7733333333333332,0.30666666666666653,0.050000000000000024,0.0
8507,small_world,inv_degree,8583605,100,300,0.03,3,0.45,0.1,50,0.12,7,0.79,0.44500000000000034,0.1300000000000002,0.0
8508,small_world,inv_degree,8584614,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7733333333333332,0.47999999999999987,0.20666666666666655,0.0
8509,small_world,inv_degree,8585623,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.36666666666666653,0.03333333333333333,0.0
8510,small_world,inv_degree,8586632,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7433333333333332,0.18333333333333324,0.0,0.0
8511,small_world,inv_degree,8587641,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8250000000000001,0.5300000000000002,0.1550000000000002,0.0
8512,small_world,inv_degree,8588650,100,300,0.03,3,0.45,0.1,50,0.09,5,0.8000000000000004,0.4800000000000005,0.2700000000000003,0.0
8513,small_world,inv_degree,8589659,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7449999999999998,0.4199999999999997,0.07499999999999994,0.0
8514,small_world,inv_degree,8590668,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8350000000000002,0.5200000000000002,0.07500000000000007,0.0
8515,small_world,inv_degree,8591677,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7699999999999999,0.2999999999999999,0.04666666666666664,0.0
8516,small_world,inv_degree,8592686,100,300,0.03,3,0.45,0.1,50,0.19,7,0.7100000000000002,0.35000000000000014,0.05000000000000015,0.0
8517,small_world,inv_degree,8593695,100,300,0.03,3,0.45,0.1,50,0.05,2,0.7499999999999998,0.36333333333333334,0.04333333333333334,0.0
8518,small_world,inv_degree,8594704,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7550000000000001,0.4600000000000003,0.08500000000000009,0.0
8519,small_world,inv_degree,8595713,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7799999999999999,0.3250000000000003,0.055000000000000084,0.0
8520,small_world,inv_degree,8596722,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000005,0.4600000000000001,0.155,0.0
8521,small_world,inv_degree,8597731,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7850000000000004,0.41,0.034999999999999955,0.0
8522,small_world,inv_degree,8598740,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7550000000000001,0.43,0.06500000000000003,0.0
8523,small_world,inv_degree,8599749,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7849999999999998,0.4299999999999996,0.23499999999999993,0.0
8524,small_world,inv_degree,8600758,100,300,0.03,3,0.45,0.1,50,0.06,3,0.7650000000000002,0.4450000000000003,0.05500000000000005,0.0
8525,small_world,inv_degree,8601767,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7650000000000001,0.3550000000000004,0.02500000000000003,0.0
8526,small_world,inv_degree,8602776,100,300,0.03,3,0.45,0.1,50,0.08,5,0.7550000000000002,0.3849999999999998,0.024999999999999984,0.0
8527,small_world,inv_degree,8603785,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8099999999999999,0.4650000000000003,0.09500000000000014,0.0
8528,small_world,inv_degree,8604794,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8200000000000001,0.46000000000000046,0.13000000000000017,0.0
8529,small_world,inv_degree,8605803,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7700000000000001,0.4300000000000003,0.15000000000000024,0.0
8530,small_world,inv_degree,8606812,100,300,0.03,3,0.45,0.1,50,0.07,3,0.7733333333333334,0.5433333333333331,0.09999999999999991,0.0
8531,small_world,inv_degree,8607821,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7650000000000001,0.5200000000000005,0.20500000000000035,0.0
8532,small_world,inv_degree,8608830,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7450000000000001,0.38000000000000034,0.025000000000000026,0.0
8533,small_world,inv_degree,8609839,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7900000000000008,0.4199999999999999,0.13000000000000006,0.0
8534,small_world,inv_degree,8610848,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7650000000000002,0.34500000000000036,0.015000000000000005,0.0
8535,small_world,inv_degree,8611857,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8400000000000002,0.5300000000000002,0.21500000000000027,0.0
8536,small_world,inv_degree,8612866,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7750000000000004,0.34000000000000047,0.09500000000000017,0.0
8537,small_world,inv_degree,8613875,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7950000000000003,0.46500000000000036,0.025000000000000026,0.0
8538,small_world,inv_degree,8614884,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7733333333333334,0.5199999999999999,0.14999999999999994,0.0
8539,small_world,inv_degree,8615893,100,300,0.03,3,0.45,0.1,50,0.05,2,0.7950000000000002,0.4600000000000003,0.09500000000000013,0.0
8540,small_world,inv_degree,8616902,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7849999999999998,0.3499999999999996,0.039999999999999945,0.0
8541,small_world,inv_degree,8617911,100,300,0.03,3,0.45,0.1,50,0.05,1,0.7399999999999999,0.3074999999999996,0.02249999999999997,0.0
8542,small_world,inv_degree,8618920,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000008,0.6000000000000012,0.3700000000000006,0.0
8543,small_world,inv_degree,8619929,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7650000000000003,0.4050000000000002,0.0800000000000001,0.0
8544,small_world,inv_degree,8620938,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8200000000000001,0.66,0.23000000000000007,0.0
8545,small_world,inv_degree,8621947,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8100000000000003,0.48500000000000015,0.11500000000000019,0.0
8546,small_world,inv_degree,8622956,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7466666666666666,0.37333333333333335,0.1066666666666667,0.0
8547,small_world,inv_degree,8623965,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7433333333333334,0.27666666666666656,0.0,0.0
8548,small_world,inv_degree,8624974,100,300,0.03,3,0.45,0.1,50,0.03,0,0.785,0.47500000000000014,0.1300000000000001,0.0
8549,small_world,inv_degree,8625983,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8250000000000002,0.44000000000000034,0.1650000000000002,0.0
8550,small_world,inv_degree,8626992,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7950000000000003,0.4000000000000006,0.14000000000000024,0.0
8551,small_world,inv_degree,8628001,100,300,0.03,3,0.45,0.1,50,0.03,0,0.770000000000001,0.4800000000000009,0.2300000000000004,0.0
8552,small_world,inv_degree,8629010,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7799999999999999,0.4499999999999997,0.10999999999999995,0.0
8553,small_world,inv_degree,8630019,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7466666666666665,0.25666666666666643,0.010000000000000002,0.0
8554,small_world,inv_degree,8631028,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8300000000000001,0.40500000000000047,0.10000000000000014,0.0
8555,small_world,inv_degree,8632037,100,300,0.03,3,0.45,0.1,50,0.07,3,0.7200000000000003,0.3550000000000005,0.11000000000000018,0.0
8556,small_world,inv_degree,8633046,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7750000000000001,0.5250000000000002,0.10000000000000009,0.0
8557,small_world,inv_degree,8634055,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8250000000000003,0.5500000000000005,0.21000000000000027,0.0
8558,small_world,inv_degree,8635064,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8600000000000001,0.6299999999999998,0.2999999999999999,0.0
8559,small_world,inv_degree,8636073,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7700000000000001,0.4600000000000003,0.13000000000000012,0.0
8560,small_world,inv_degree,8637082,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8300000000000002,0.4549999999999996,0.08499999999999998,0.0
8561,small_world,inv_degree,8638091,100,300,0.03,3,0.45,0.1,50,0.05,1,0.7450000000000002,0.49500000000000044,0.22000000000000042,0.0
8562,small_world,inv_degree,8639100,100,300,0.03,3,0.45,0.1,50,0.03,0,0.82,0.54,0.2800000000000002,0.0
8563,small_world,inv_degree,8640109,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7700000000000001,0.32999999999999985,0.04333333333333333,0.0
8564,small_world,inv_degree,8641118,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7700000000000001,0.44000000000000017,0.09500000000000007,0.0
8565,small_world,inv_degree,8642127,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7666666666666665,0.32999999999999985,0.07666666666666666,0.0
8566,small_world,inv_degree,8643136,100,300,0.03,3,0.45,0.1,50,0.1,6,0.7500000000000001,0.5400000000000004,0.24000000000000044,0.0
8567,small_world,inv_degree,8644145,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7899999999999999,0.44,0.07333333333333335,0.0
8568,small_world,inv_degree,8645154,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7833333333333332,0.29999999999999993,0.04666666666666666,0.0
8569,small_world,inv_degree,8646163,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7566666666666667,0.3566666666666667,0.1466666666666667,0.0
8570,small_world,inv_degree,8647172,100,300,0.03,3,0.45,0.1,50,0.12,7,0.7124999999999997,0.31249999999999967,0.03999999999999997,0.0
8571,small_world,inv_degree,8648181,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8700000000000007,0.5400000000000003,0.18000000000000005,0.0
8572,small_world,inv_degree,8649190,100,300,0.03,3,0.45,0.1,50,0.08,4,0.7400000000000004,0.36499999999999994,0.025,0.0
8573,small_world,inv_degree,8650199,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8350000000000001,0.5100000000000002,0.2400000000000003,0.0
8574,small_world,inv_degree,8651208,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7650000000000001,0.3350000000000002,0.05500000000000008,0.0
8575,small_world,inv_degree,8652217,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000002,0.3650000000000004,0.11000000000000011,0.0
8576,small_world,inv_degree,8653226,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8299999999999998,0.38999999999999974,0.06666666666666665,0.0
8577,small_world,inv_degree,8654235,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7799999999999996,0.3099999999999997,0.05000000000000001,0.0
8578,small_world,inv_degree,8655244,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8000000000000002,0.5700000000000003,0.2500000000000003,0.0
8579,small_world,inv_degree,8656253,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7750000000000001,0.3650000000000002,0.04000000000000008,0.0
8580,small_world,inv_degree,8657262,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000001,0.3800000000000004,0.0650000000000001,0.0
8581,small_world,inv_degree,8658271,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7950000000000002,0.43500000000000033,0.09500000000000011,0.0
8582,small_world,inv_degree,8659280,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7599999999999997,0.35333333333333317,0.0833333333333333,0.0
8583,small_world,inv_degree,8660289,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7500000000000004,0.29666666666666697,0.06333333333333342,0.0
8584,small_world,inv_degree,8661298,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7300000000000002,0.3300000000000004,0.010000000000000021,0.0
8585,small_world,inv_degree,8662307,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8349999999999997,0.49999999999999933,0.1999999999999998,0.0
8586,small_world,inv_degree,8663316,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7950000000000002,0.37000000000000016,0.01999999999999999,0.0
8587,small_world,inv_degree,8664325,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7799999999999998,0.34499999999999953,0.014999999999999963,0.0
8588,small_world,inv_degree,8665334,100,300,0.03,3,0.45,0.1,50,0.09,5,0.7750000000000002,0.4950000000000003,0.20500000000000027,0.0
8589,small_world,inv_degree,8666343,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8300000000000001,0.4150000000000003,0.10500000000000012,0.0
8590,small_world,inv_degree,8667352,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000002,0.43999999999999945,0.10999999999999989,0.0
8591,small_world,inv_degree,8668361,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8,0.4700000000000003,0.19500000000000028,0.0
8592,small_world,inv_degree,8669370,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000002,0.28500000000000053,0.05000000000000011,0.0
8593,small_world,inv_degree,8670379,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8050000000000003,0.5000000000000003,0.2200000000000003,0.0
8594,small_world,inv_degree,8671388,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7950000000000002,0.43000000000000027,0.1350000000000002,0.0
8595,small_world,inv_degree,8672397,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8150000000000003,0.5150000000000005,0.2250000000000003,0.0
8596,small_world,inv_degree,8673406,100,300,0.03,3,0.45,0.1,50,0.06,3,0.7650000000000009,0.49500000000000083,0.14500000000000013,0.0
8597,small_world,inv_degree,8674415,100,300,0.03,3,0.45,0.1,50,0.05,2,0.7850000000000003,0.4450000000000004,0.08000000000000013,0.0
8598,small_world,inv_degree,8675424,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8200000000000002,0.6550000000000002,0.3450000000000005,0.0
8599,small_world,inv_degree,8676433,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7750000000000001,0.4750000000000003,0.1850000000000002,0.0
8600,small_world,inv_degree,8677442,100,300,0.03,3,0.45,0.1,50,0.09,3,0.7649999999999998,0.4549999999999995,0.20499999999999982,0.0
8601,small_world,inv_degree,8678451,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7366666666666664,0.4266666666666666,0.06666666666666671,0.0
8602,small_world,inv_degree,8679460,100,300,0.03,3,0.45,0.1,50,0.04,1,0.8200000000000001,0.46000000000000046,0.25000000000000044,0.0
8603,small_world,inv_degree,8680469,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7250000000000002,0.32500000000000034,0.035000000000000045,0.0
8604,small_world,inv_degree,8681478,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7499999999999999,0.36,0.06333333333333335,0.0
8605,small_world,inv_degree,8682487,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8250000000000001,0.4850000000000004,0.05500000000000003,0.0
8606,small_world,inv_degree,8683496,100,300,0.03,3,0.45,0.1,50,0.08,4,0.7600000000000001,0.48500000000000043,0.1950000000000003,0.0
8607,small_world,inv_degree,8684505,100,300,0.03,3,0.45,0.1,50,0.05,1,0.7650000000000001,0.49500000000000016,0.20500000000000007,0.0
8608,small_world,inv_degree,8685514,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7550000000000002,0.3400000000000002,0.0,0.0
8609,small_world,inv_degree,8686523,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7800000000000002,0.4600000000000003,0.15500000000000014,0.0
8610,small_world,inv_degree,8687532,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7366666666666664,0.4466666666666666,0.20999999999999996,0.0
8611,small_world,inv_degree,8688541,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7950000000000002,0.4550000000000003,0.1700000000000003,0.0
8612,small_world,inv_degree,8689550,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7750000000000001,0.3700000000000004,0.07500000000000001,0.0
8613,small_world,inv_degree,8690559,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8200000000000003,0.5300000000000004,0.12500000000000022,0.0
8614,small_world,inv_degree,8691568,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7750000000000001,0.49000000000000027,0.2550000000000004,0.0
