run_id,kind,weight_type,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,alpha,final_adoption,steps_to_converge,xi
6944,random,inv_degree,7006538,100,265,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8329628413378218
6945,random,inv_degree,7007547,100,254,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7770293796554769
6946,random,inv_degree,7008556,100,220,0.03,3,0.45,0.1,50,1.5,0.06,2,0.8119218676281759
6947,random,inv_degree,7009565,100,265,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7773290801117696
6948,random,inv_degree,7010574,100,242,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8679990794339691
6949,random,inv_degree,7011583,100,257,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8037456674672674
6950,random,inv_degree,7012592,100,245,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8433672796786936
6951,random,inv_degree,7013601,100,275,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8372425098059201
6952,random,inv_degree,7014610,100,246,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7854688448268946
6953,random,inv_degree,7015619,100,240,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8217087115114942
6954,random,inv_degree,7016628,100,243,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8346486261855607
6955,random,inv_degree,7017637,100,282,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7628299532938714
6956,random,inv_degree,7018646,100,226,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8756704911368041
6957,random,inv_degree,7019655,100,260,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7690731406322203
6958,random,inv_degree,7020664,100,243,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7908249444110018
6959,random,inv_degree,7021673,100,246,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8222303304360351
6960,random,inv_degree,7022682,100,240,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8239876305625968
6961,random,inv_degree,7023691,100,230,0.03,3,0.45,0.1,50,1.5,0.09,4,0.7544567527621647
6962,random,inv_degree,7024700,100,258,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8466337465745049
6963,random,inv_degree,7025709,100,228,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7993874475906455
6964,random,inv_degree,7026718,100,262,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8590472954604269
6965,random,inv_degree,7027727,100,248,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8552065137256382
6966,random,inv_degree,7028736,100,274,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8387512958145984
6967,random,inv_degree,7029745,100,239,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8931286905044681
6968,random,inv_degree,7030754,100,254,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8059452526465352
6969,random,inv_degree,7031763,100,232,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8109137793383903
6970,random,inv_degree,7032772,100,265,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8041369751499617
6971,random,inv_degree,7033781,100,223,0.03,3,0.45,0.1,50,1.5,0.04,1,0.874165163252693
6972,random,inv_degree,7034790,100,245,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8092331867427268
6973,random,inv_degree,7035799,100,235,0.03,3,0.45,0.1,50,1.5,0.07,3,0.7824053642377358
6974,random,inv_degree,7036808,100,243,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7881783711669793
6975,random,inv_degree,7037817,100,249,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8205608761451779
6976,random,inv_degree,7038826,100,238,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8447767134980831
6977,random,inv_degree,7039835,100,255,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8305557918186708
6978,random,inv_degree,7040844,100,255,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8136200801888979
6979,random,inv_degree,7041853,100,257,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8636408318900891
6980,random,inv_degree,7042862,100,245,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7848159009873638
6981,random,inv_degree,7043871,100,251,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8123141535352647
6982,random,inv_degree,7044880,100,274,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8452774357542655
6983,random,inv_degree,7045889,100,256,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8362691574344451
6984,random,inv_degree,7046898,100,226,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8289211989474097
6985,random,inv_degree,7047907,100,243,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8650945117829604
6986,random,inv_degree,7048916,100,213,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8301493313767051
6987,random,inv_degree,7049925,100,268,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8114892438464363
6988,random,inv_degree,7050934,100,216,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8710487262144325
6989,random,inv_degree,7051943,100,228,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8472596917049927
6990,random,inv_degree,7052952,100,253,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8753720542779047
6991,random,inv_degree,7053961,100,258,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8487996810059174
6992,random,inv_degree,7054970,100,283,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7721439162968857
6993,random,inv_degree,7055979,100,229,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8543767922451545
6994,random,inv_degree,7056988,100,231,0.03,3,0.45,0.1,50,1.5,0.07,1,0.8003170057291423
6995,random,inv_degree,7057997,100,237,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8907546498735651
6996,random,inv_degree,7059006,100,282,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7929649741801738
6997,random,inv_degree,7060015,100,242,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8276744742306132
6998,random,inv_degree,7061024,100,243,0.03,3,0.45,0.1,50,1.5,0.13,4,0.6759193948678915
6999,random,inv_degree,7062033,100,251,0.03,3,0.45,0.1,50,1.5,0.13,4,0.6112257283157684
7000,random,inv_degree,7063042,100,254,0.03,3,0.45,0.1,50,1.5,0.11,4,0.6703506981753502
7001,scale_free,inv_degree,7064051,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.5120365757214606
7002,scale_free,inv_degree,7065060,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5486253115534652
7003,scale_free,inv_degree,7066069,100,291,0.03,3,0.45,0.1,50,1.5,0.12,2,0.4740718163719868
7004,scale_free,inv_degree,7067078,100,291,0.03,3,0.45,0.1,50,1.5,0.17,4,0.34163305477397227
7005,scale_free,inv_degree,7068087,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.6246551385053013
7006,scale_free,inv_degree,7069096,100,291,0.03,3,0.45,0.1,50,1.5,0.18,5,0.33723829122288246
7007,scale_free,inv_degree,7070105,100,291,0.03,3,0.45,0.1,50,1.5,0.08,1,0.620930987031579
7008,scale_free,inv_degree,7071114,100,291,0.03,3,0.45,0.1,50,1.5,0.08,2,0.6272006973768909
7009,scale_free,inv_degree,7072123,100,291,0.03,3,0.45,0.1,50,1.5,0.2,5,0.2666192452715453
7010,scale_free,inv_degree,7073132,100,291,0.03,3,0.45,0.1,50,1.5,0.09,3,0.5752867947457081
7011,scale_free,inv_degree,7074141,100,291,0.03,3,0.45,0.1,50,1.5,0.1,3,0.5528139376640695
7012,scale_free,inv_degree,7075150,100,291,0.03,3,0.45,0.1,50,1.5,0.08,1,0.620949668783717
7013,scale_free,inv_degree,7076159,100,291,0.03,3,0.45,0.1,50,1.5,0.08,1,0.6090155348568898
7014,scale_free,inv_degree,7077168,100,291,0.03,3,0.45,0.1,50,1.5,0.06,1,0.6729768865552638
7015,scale_free,inv_degree,7078177,100,291,0.03,3,0.45,0.1,50,1.5,0.2,5,0.27483328370371396
7016,scale_free,inv_degree,7079186,100,291,0.03,3,0.45,0.1,50,1.5,0.08,2,0.606154289153766
7017,scale_free,inv_degree,7080195,100,291,0.03,3,0.45,0.1,50,1.5,0.14,3,0.38814129256308494
7018,scale_free,inv_degree,7081204,100,291,0.03,3,0.45,0.1,50,1.5,0.19,4,0.31890301774596114
7019,scale_free,inv_degree,7082213,100,291,0.03,3,0.45,0.1,50,1.5,0.24,8,0.22151597768120812
7020,scale_free,inv_degree,7083222,100,291,0.03,3,0.45,0.1,50,1.5,0.08,4,0.6280676069402392
7021,scale_free,inv_degree,7084231,100,291,0.03,3,0.45,0.1,50,1.5,0.15,4,0.34387785709847446
7022,scale_free,inv_degree,7085240,100,291,0.03,3,0.45,0.1,50,1.5,0.25,4,0.19277124264913945
7023,scale_free,inv_degree,7086249,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5449724846646159
7024,scale_free,inv_degree,7087258,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.4589361765133526
7025,scale_free,inv_degree,7088267,100,291,0.03,3,0.45,0.1,50,1.5,0.18,6,0.3697179862331309
7026,scale_free,inv_degree,7089276,100,291,0.03,3,0.45,0.1,50,1.5,0.1,3,0.5645034909983743
7027,scale_free,inv_degree,7090285,100,291,0.03,3,0.45,0.1,50,1.5,0.13,3,0.40383195145640116
7028,scale_free,inv_degree,7091294,100,291,0.03,3,0.45,0.1,50,1.5,0.1,3,0.5567223577615884
7029,scale_free,inv_degree,7092303,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.6149903998833145
7030,scale_free,inv_degree,7093312,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.5530154301300072
7031,scale_free,inv_degree,7094321,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5337071476112527
7032,scale_free,inv_degree,7095330,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.5397172593431036
7033,scale_free,inv_degree,7096339,100,291,0.03,3,0.45,0.1,50,1.5,0.11,3,0.509369589003618
7034,scale_free,inv_degree,7097348,100,291,0.03,3,0.45,0.1,50,1.5,0.25,6,0.19394736564386325
7035,scale_free,inv_degree,7098357,100,291,0.03,3,0.45,0.1,50,1.5,0.15,4,0.39419847464402114
7036,scale_free,inv_degree,7099366,100,291,0.03,3,0.45,0.1,50,1.5,0.13,3,0.4541770003722041
7037,scale_free,inv_degree,7100375,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5332738909414869
7038,scale_free,inv_degree,7101384,100,291,0.03,3,0.45,0.1,50,1.5,0.18,3,0.28935128284103145
7039,scale_free,inv_degree,7102393,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.487822899453594
7040,scale_free,inv_degree,7103402,100,291,0.03,3,0.45,0.1,50,1.5,0.21,3,0.24234419345542055
7041,scale_free,inv_degree,7104411,100,291,0.03,3,0.45,0.1,50,1.5,0.14,2,0.3695316347893324
7042,scale_free,inv_degree,7105420,100,291,0.03,3,0.45,0.1,50,1.5,0.07,2,0.6312115242607466
7043,scale_free,inv_degree,7106429,100,291,0.03,3,0.45,0.1,50,1.5,0.14,3,0.37032770463986364
7044,scale_free,inv_degree,7107438,100,291,0.03,3,0.45,0.1,50,1.5,0.09,2,0.5709102730748256
7045,scale_free,inv_degree,7108447,100,291,0.03,3,0.45,0.1,50,1.5,0.18,3,0.34656828349050284
7046,scale_free,inv_degree,7109456,100,291,0.03,3,0.45,0.1,50,1.5,0.17,3,0.30757129918160486
7047,scale_free,inv_degree,7110465,100,291,0.03,3,0.45,0.1,50,1.5,0.14,3,0.43077257086379284
7048,scale_free,inv_degree,7111474,100,291,0.03,3,0.45,0.1,50,1.5,0.16,3,0.3761016173340443
7049,scale_free,inv_degree,7112483,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5857134754002149
7050,scale_free,inv_degree,7113492,100,291,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7340323461186231
7051,scale_free,inv_degree,7114501,100,291,0.03,3,0.45,0.1,50,1.5,0.13,3,0.4613031389748951
7052,scale_free,inv_degree,7115510,100,291,0.03,3,0.45,0.1,50,1.5,0.17,3,0.34764732387759445
7053,scale_free,inv_degree,7116519,100,291,0.03,3,0.45,0.1,50,1.5,0.11,4,0.5213478822098668
7054,scale_free,inv_degree,7117528,100,291,0.03,3,0.45,0.1,50,1.5,0.16,3,0.38161533073140946
7055,scale_free,inv_degree,7118537,100,291,0.03,3,0.45,0.1,50,1.5,0.16,3,0.3868284959176113
7056,scale_free,inv_degree,7119546,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.42177061754571876
7057,scale_free,inv_degree,7120555,100,291,0.03,3,0.45,0.1,50,1.5,0.12,2,0.44692560576382057
7058,scale_free,inv_degree,7121564,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.5248703581075629
7059,scale_free,inv_degree,7122573,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5353793629621099
7060,scale_free,inv_degree,7123582,100,291,0.03,3,0.45,0.1,50,1.5,0.14,2,0.38323995987634757
7061,scale_free,inv_degree,7124591,100,291,0.03,3,0.45,0.1,50,1.5,0.12,3,0.44503203462217417
7062,scale_free,inv_degree,7125600,100,291,0.03,3,0.45,0.1,50,1.5,0.18,6,0.3010455044807702
7063,scale_free,inv_degree,7126609,100,291,0.03,3,0.45,0.1,50,1.5,0.16,8,0.3739325570520677
7064,scale_free,inv_degree,7127618,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.41489173434920973
7065,scale_free,inv_degree,7128627,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.4106300676527356
7066,scale_free,inv_degree,7129636,100,291,0.03,3,0.45,0.1,50,1.5,0.23,6,0.23212454302800717
7067,scale_free,inv_degree,7130645,100,291,0.03,3,0.45,0.1,50,1.5,0.06,1,0.6604313088631681
7068,scale_free,inv_degree,7131654,100,291,0.03,3,0.45,0.1,50,1.5,0.16,4,0.36686894081433746
7069,scale_free,inv_degree,7132663,100,291,0.03,3,0.45,0.1,50,1.5,0.14,2,0.40475987525026635
7070,scale_free,inv_degree,7133672,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.39578784828864855
7071,scale_free,inv_degree,7134681,100,291,0.03,3,0.45,0.1,50,1.5,0.14,4,0.4051948566748172
7072,scale_free,inv_degree,7135690,100,291,0.03,3,0.45,0.1,50,1.5,0.07,3,0.6086865997076777
7073,scale_free,inv_degree,7136699,100,291,0.03,3,0.45,0.1,50,1.5,0.24,7,0.23001230707367595
7074,scale_free,inv_degree,7137708,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.4885365169016834
7075,scale_free,inv_degree,7138717,100,291,0.03,3,0.45,0.1,50,1.5,0.16,3,0.37568838165590607
7076,scale_free,inv_degree,7139726,100,291,0.03,3,0.45,0.1,50,1.5,0.18,3,0.28394256005510604
7077,scale_free,inv_degree,7140735,100,291,0.03,3,0.45,0.1,50,1.5,0.15,2,0.3586575708478251
7078,scale_free,inv_degree,7141744,100,291,0.03,3,0.45,0.1,50,1.5,0.14,3,0.4080581387172709
7079,scale_free,inv_degree,7142753,100,291,0.03,3,0.45,0.1,50,1.5,0.05,1,0.672004599693318
7080,scale_free,inv_degree,7143762,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.5666026710131038
7081,scale_free,inv_degree,7144771,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.48330825737069266
7082,scale_free,inv_degree,7145780,100,291,0.03,3,0.45,0.1,50,1.5,0.19,3,0.25164491611152284
7083,scale_free,inv_degree,7146789,100,291,0.03,3,0.45,0.1,50,1.5,0.1,1,0.5089141843325601
7084,scale_free,inv_degree,7147798,100,291,0.03,3,0.45,0.1,50,1.5,0.1,4,0.5495521803560557
7085,scale_free,inv_degree,7148807,100,291,0.03,3,0.45,0.1,50,1.5,0.09,2,0.5561208358818913
7086,scale_free,inv_degree,7149816,100,291,0.03,3,0.45,0.1,50,1.5,0.15,1,0.3406800499302736
7087,scale_free,inv_degree,7150825,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.5714274676081003
7088,scale_free,inv_degree,7151834,100,291,0.03,3,0.45,0.1,50,1.5,0.08,2,0.6011392480991681
7089,scale_free,inv_degree,7152843,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.48167122448274896
7090,scale_free,inv_degree,7153852,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.46267192606404006
7091,scale_free,inv_degree,7154861,100,291,0.03,3,0.45,0.1,50,1.5,0.03,0,0.7764179000951855
7092,scale_free,inv_degree,7155870,100,291,0.03,3,0.45,0.1,50,1.5,0.15,4,0.3714762821129968
7093,scale_free,inv_degree,7156879,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.4560415471390092
7094,scale_free,inv_degree,7157888,100,291,0.03,3,0.45,0.1,50,1.5,0.12,2,0.46148482025804666
7095,scale_free,inv_degree,7158897,100,291,0.03,3,0.45,0.1,50,1.5,0.08,2,0.5751328400010735
7096,scale_free,inv_degree,7159906,100,291,0.03,3,0.45,0.1,50,1.5,0.12,2,0.49612430738846325
7097,scale_free,inv_degree,7160915,100,291,0.03,3,0.45,0.1,50,1.5,0.11,3,0.5306001096222898
7098,scale_free,inv_degree,7161924,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.5137406628488538
7099,scale_free,inv_degree,7162933,100,291,0.03,3,0.45,0.1,50,1.5,0.08,2,0.5490218456737732
7100,scale_free,inv_degree,7163942,100,291,0.03,3,0.45,0.1,50,1.5,0.18,3,0.20542818768295507
7101,scale_free,inv_degree,7164951,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.48284674981026837
7102,scale_free,inv_degree,7165960,100,291,0.03,3,0.45,0.1,50,1.5,0.24,8,0.20344605208927874
7103,scale_free,inv_degree,7166969,100,291,0.03,3,0.45,0.1,50,1.5,0.1,3,0.49924532070528027
7104,scale_free,inv_degree,7167978,100,291,0.03,3,0.45,0.1,50,1.5,0.08,2,0.5947406634265819
7105,scale_free,inv_degree,7168987,100,291,0.03,3,0.45,0.1,50,1.5,0.14,2,0.4203261584069418
7106,scale_free,inv_degree,7169996,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.4986250780194427
7107,scale_free,inv_degree,7171005,100,291,0.03,3,0.45,0.1,50,1.5,0.17,2,0.3472896810597126
7108,scale_free,inv_degree,7172014,100,291,0.03,3,0.45,0.1,50,1.5,0.09,2,0.6033657545778227
7109,scale_free,inv_degree,7173023,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.6513267729909474
7110,scale_free,inv_degree,7174032,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.4846248828577988
7111,scale_free,inv_degree,7175041,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5705721178989599
7112,scale_free,inv_degree,7176050,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.4461117408124317
7113,scale_free,inv_degree,7177059,100,291,0.03,3,0.45,0.1,50,1.5,0.13,3,0.413487115716038
7114,scale_free,inv_degree,7178068,100,291,0.03,3,0.45,0.1,50,1.5,0.15,3,0.43766389274190076
7115,scale_free,inv_degree,7179077,100,291,0.03,3,0.45,0.1,50,1.5,0.18,6,0.29104221595241964
7116,scale_free,inv_degree,7180086,100,291,0.03,3,0.45,0.1,50,1.5,0.12,2,0.5080269522394328
7117,scale_free,inv_degree,7181095,100,291,0.03,3,0.45,0.1,50,1.5,0.05,2,0.7008500485608824
7118,scale_free,inv_degree,7182104,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.518528041577244
7119,scale_free,inv_degree,7183113,100,291,0.03,3,0.45,0.1,50,1.5,0.06,1,0.6965241820635973
7120,scale_free,inv_degree,7184122,100,291,0.03,3,0.45,0.1,50,1.5,0.14,3,0.4081256482832703
7121,scale_free,inv_degree,7185131,100,291,0.03,3,0.45,0.1,50,1.5,0.09,2,0.564373228818897
7122,scale_free,inv_degree,7186140,100,291,0.03,3,0.45,0.1,50,1.5,0.12,6,0.462073225509127
7123,scale_free,inv_degree,7187149,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.4304421410356236
7124,scale_free,inv_degree,7188158,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5354078700903507
7125,scale_free,inv_degree,7189167,100,291,0.03,3,0.45,0.1,50,1.5,0.07,2,0.6344308637968081
7126,scale_free,inv_degree,7190176,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.6333637124200188
7127,scale_free,inv_degree,7191185,100,291,0.03,3,0.45,0.1,50,1.5,0.17,4,0.3194972151303113
7128,scale_free,inv_degree,7192194,100,291,0.03,3,0.45,0.1,50,1.5,0.15,3,0.41650101853636706
7129,scale_free,inv_degree,7193203,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.5961917736045371
7130,scale_free,inv_degree,7194212,100,291,0.03,3,0.45,0.1,50,1.5,0.09,2,0.515451991447417
7131,scale_free,inv_degree,7195221,100,291,0.03,3,0.45,0.1,50,1.5,0.14,3,0.4394866485708886
7132,scale_free,inv_degree,7196230,100,291,0.03,3,0.45,0.1,50,1.5,0.23,4,0.19722749249450724
7133,scale_free,inv_degree,7197239,100,291,0.03,3,0.45,0.1,50,1.5,0.18,5,0.26964714277351987
7134,scale_free,inv_degree,7198248,100,291,0.03,3,0.45,0.1,50,1.5,0.12,3,0.4863677497490972
7135,scale_free,inv_degree,7199257,100,291,0.03,3,0.45,0.1,50,1.5,0.17,3,0.3380456792700361
7136,scale_free,inv_degree,7200266,100,291,0.03,3,0.45,0.1,50,1.5,0.15,2,0.3647792306678557
7137,scale_free,inv_degree,7201275,100,291,0.03,3,0.45,0.1,50,1.5,0.13,3,0.4740807695180838
7138,scale_free,inv_degree,7202284,100,291,0.03,3,0.45,0.1,50,1.5,0.11,1,0.4652326823908159
7139,scale_free,inv_degree,7203293,100,291,0.03,3,0.45,0.1,50,1.5,0.19,5,0.29728263836738805
7140,scale_free,inv_degree,7204302,100,291,0.03,3,0.45,0.1,50,1.5,0.17,3,0.36372159825866074
7141,scale_free,inv_degree,7205311,100,291,0.03,3,0.45,0.1,50,1.5,1.0,22,0.0
7142,scale_free,inv_degree,7206320,100,291,0.03,3,0.45,0.1,50,1.5,0.13,3,0.38940365924647075
7143,scale_free,inv_degree,7207329,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.5037590016107548
7144,scale_free,inv_degree,7208338,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.6264779165824484
7145,scale_free,inv_degree,7209347,100,291,0.03,3,0.45,0.1,50,1.5,0.09,3,0.5386764946940387
7146,scale_free,inv_degree,7210356,100,291,0.03,3,0.45,0.1,50,1.5,0.25,4,0.207970188358078
7147,scale_free,inv_degree,7211365,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.48986740253206346
7148,scale_free,inv_degree,7212374,100,291,0.03,3,0.45,0.1,50,1.5,0.14,4,0.37567426590345504
7149,scale_free,inv_degree,7213383,100,291,0.03,3,0.45,0.1,50,1.5,0.32,6,0.08394900203825743
7150,scale_free,inv_degree,7214392,100,291,0.03,3,0.45,0.1,50,1.5,0.13,4,0.41503543801357
7151,scale_free,inv_degree,7215401,100,291,0.03,3,0.45,0.1,50,1.5,0.15,3,0.38230022285109294
7152,scale_free,inv_degree,7216410,100,291,0.03,3,0.45,0.1,50,1.5,0.13,3,0.44762017339628546
7153,scale_free,inv_degree,7217419,100,291,0.03,3,0.45,0.1,50,1.5,0.16,3,0.35406757710385117
7154,scale_free,inv_degree,7218428,100,291,0.03,3,0.45,0.1,50,1.5,0.13,2,0.441339078454132
7155,scale_free,inv_degree,7219437,100,291,0.03,3,0.45,0.1,50,1.5,0.06,1,0.6821667936183966
7156,scale_free,inv_degree,7220446,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.4332172132452998
7157,scale_free,inv_degree,7221455,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.5420360165336876
7158,scale_free,inv_degree,7222464,100,291,0.03,3,0.45,0.1,50,1.5,0.16,3,0.3419039530106584
7159,scale_free,inv_degree,7223473,100,291,0.03,3,0.45,0.1,50,1.5,0.08,1,0.6211586983432111
7160,scale_free,inv_degree,7224482,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.49336898368664084
7161,scale_free,inv_degree,7225491,100,291,0.03,3,0.45,0.1,50,1.5,0.18,4,0.33789563597662237
7162,scale_free,inv_degree,7226500,100,291,0.03,3,0.45,0.1,50,1.5,0.08,1,0.5816064793153997
7163,scale_free,inv_degree,7227509,100,291,0.03,3,0.45,0.1,50,1.5,0.2,5,0.24230152169914912
7164,scale_free,inv_degree,7228518,100,291,0.03,3,0.45,0.1,50,1.5,0.09,3,0.5883974203400768
7165,scale_free,inv_degree,7229527,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5329552701752374
7166,scale_free,inv_degree,7230536,100,291,0.03,3,0.45,0.1,50,1.5,0.09,1,0.5604295055921381
7167,scale_free,inv_degree,7231545,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.6358570151785364
7168,scale_free,inv_degree,7232554,100,291,0.03,3,0.45,0.1,50,1.5,0.16,4,0.3625008144533933
7169,scale_free,inv_degree,7233563,100,291,0.03,3,0.45,0.1,50,1.5,0.17,4,0.3819119173387596
7170,scale_free,inv_degree,7234572,100,291,0.03,3,0.45,0.1,50,1.5,0.19,7,0.25552312990260434
7171,scale_free,inv_degree,7235581,100,291,0.03,3,0.45,0.1,50,1.5,0.3,5,0.10972602603420908
7172,scale_free,inv_degree,7236590,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.623552804171161
7173,scale_free,inv_degree,7237599,100,291,0.03,3,0.45,0.1,50,1.5,0.06,2,0.6651555437452243
7174,scale_free,inv_degree,7238608,100,291,0.03,3,0.45,0.1,50,1.5,0.15,4,0.37851946644982637
7175,scale_free,inv_degree,7239617,100,291,0.03,3,0.45,0.1,50,1.5,0.04,1,0.7215889992673621
7176,scale_free,inv_degree,7240626,100,291,0.03,3,0.45,0.1,50,1.5,0.14,3,0.36703229467783194
7177,scale_free,inv_degree,7241635,100,291,0.03,3,0.45,0.1,50,1.5,0.11,3,0.4807559682230443
7178,scale_free,inv_degree,7242644,100,291,0.03,3,0.45,0.1,50,1.5,0.25,5,0.21509248491710403
7179,scale_free,inv_degree,7243653,100,291,0.03,3,0.45,0.1,50,1.5,0.12,2,0.4807669468855708
7180,scale_free,inv_degree,7244662,100,291,0.03,3,0.45,0.1,50,1.5,0.1,2,0.5287761640785092
7181,scale_free,inv_degree,7245671,100,291,0.03,3,0.45,0.1,50,1.5,0.21,3,0.26362537529103275
7182,scale_free,inv_degree,7246680,100,291,0.03,3,0.45,0.1,50,1.5,0.1,1,0.5344866844727847
7183,scale_free,inv_degree,7247689,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.47770364704867263
7184,scale_free,inv_degree,7248698,100,291,0.03,3,0.45,0.1,50,1.5,0.14,1,0.3716573626516625
7185,scale_free,inv_degree,7249707,100,291,0.03,3,0.45,0.1,50,1.5,0.06,1,0.6147837828596637
7186,scale_free,inv_degree,7250716,100,291,0.03,3,0.45,0.1,50,1.5,0.08,2,0.5962211120329318
7187,scale_free,inv_degree,7251725,100,291,0.03,3,0.45,0.1,50,1.5,0.11,2,0.4984284028002679
7188,scale_free,inv_degree,7252734,100,291,0.03,3,0.45,0.1,50,1.5,0.24,5,0.20059371096122014
7189,scale_free,inv_degree,7253743,100,291,0.03,3,0.45,0.1,50,1.5,0.16,2,0.35333970330011577
7190,scale_free,inv_degree,7254752,100,291,0.03,3,0.45,0.1,50,1.5,0.07,1,0.6373428917331011
